PB_UNIQUE_ID,PUBLIC_BODY_ID,BUSINESS_ID_SOURCE,BUSINESS_ID_VALUE,NAME,ACRONYM,SECTOR,TYPE_ID,PUBLIC_BODY_EFFECTIVE_DATETIME,PUBLIC_BODY_RETIRED_DATETIME,RECORD_CREATED_DATETIME,RECORD_ENDED_DATETIME,RECORD_CREATED_USER,RECORD_ENDED_USER
019cbab6-07d1-7bd2-b9fb-91c2e2b848f8,019c298d-6d2f-7fac-b138-01aed6360115,,,Board of Examiners - BC Society of Landscape Architects,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-72ac-9b77-56a9bfd48b28,019c298d-6d2f-7162-9796-4848dc38a41a,,,Board of Examiners of the BC Registered Music Teachers Association,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7f33-ade1-0a9432ff4d33,019c298d-6d2f-7afa-b03e-479ef785f18f,,,British Columbia Container Trucking Commissioner,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7788-83c6-821f83aa7799,019c298d-6d2f-7d3f-8fa5-8c6313dbddd3,,,Chartered Professional Accountants of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-70d9-b7d3-4d06b6c1b3db,019c298d-6d2f-706b-ae2d-bdc17c04d145,,,College of Applied Biology (College of Applied Biologists),,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-740e-8a59-814aaa4df99f,019c298d-6d2f-7b50-9029-02c5055bd448,,,Consumer Protection BC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7cd2-9402-1fcd87ae428a,019c298d-6d2f-7f23-8f15-39616e99dbec,,,Emergency Medical Assistants Licensing Board,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-789c-8774-1f00554769c6,019c298e-2cda-77fa-a38f-a8fc14e96e6d,,,Insurance Council of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7848-8911-2de9c47b4945,019c298e-2cda-7757-b0ca-ae732e639d81,,,Motor Vehicle Sales Authority of BC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7f4c-bc9b-9d5e7f41681d,019c298e-2cda-7713-9e99-a05cc1b5d935,,,Notaries Public Board of Examiners,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-751b-aa45-9ef80da92f8c,019c298e-2cda-7195-8b6c-2807b1a3567f,,,Professional College - British Columbia College of Nurses and Midwives,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-707d-9449-5761f626a83c,019c298e-2cda-716b-842f-b78d36a12c72,,,Professional College - British Columbia College of Oral Health Professionals,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7844-84e9-b37f9c2598c2,019c298e-2cda-7e70-8ca3-190d529fb1b4,,,Professional College - College of Complementary Health Professionals of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-78f5-b382-3ab62ac21d5f,019c298e-2cda-7ab3-b555-46168f835d3d,,,Professional College - College of Health and Care Professionals of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7504-be09-b29c6eb00059,019c298e-2cda-77c7-adcd-bbd0a4fecae4,,,Professional College - College of Pharmacists of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7f1d-b936-3555b417d766,019c298e-2cda-78bf-af95-71babc3bc485,,,Professional College - College of Veterinarians of BC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7bc9-8e4c-8879f21fdd9d,019c298e-2cda-784a-8dc1-5306393459bc,,,Real Estate Errors and Omissions Insurance Corporation,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-710c-a7b7-47b490a0fa02,019c298e-2cdb-75f4-b005-017ad4f53b92,,,WorkSafeBC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-733e-848a-baa968dc6751,019c298d-6d2e-799e-8f67-5164fb81f73c,,,BC Arts Council,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-74cb-a0b2-f46f9cff5271,019c298e-2cda-7ae3-abf9-01e8d2c83bc4,,,Insurance Corporation of British Columbia,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7d2d-a94e-763017e60bfc,019c298e-2cdb-7ad0-85cf-476afa8a8485,,,Transportation Investment Corporation,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-71dd-8477-bdbeff374a3a,019c298d-6d2e-7fbe-872a-a656abdf4329,,,Association of Professional Engineers and Geoscientists of BC (Engineers and Geoscientists BC),,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7482-afa7-b9579906a2fa,019c298d-6d2e-7e3b-83bf-133916b80258,,,BC Assessment Authority,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7829-a045-e55d2cce1188,019c298d-6d2f-75d5-af7b-0ef26f679308,,,BC Family Maintenance Agency,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7675-9934-08a436e18425,019c298d-6d2f-77ed-9181-75ca25e07b51,,,BC Financial Services Authority,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7b35-8e37-be0798cb8e82,019c298d-6d2f-7189-a1b6-69ab964978f4,,,BC Games Society,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-78c1-bbee-bb69602d86f2,019c298d-6d2f-7c38-8793-31317ba7ddbc,,,BC Housing Management Commission,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7e16-86f1-529ad6b7826b,019c298d-6d2f-7170-be6a-97344266f8fc,,,BC Hydro and Power Authority,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7a3d-b0ca-a64f8feb6b85,019c298d-6d2f-7bbf-9ca1-e3c5f8dbe136,,,BC Infrastructure Benefits,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-77e9-807e-34432523f18a,019c298d-6d2f-7682-ad3f-a12b503e862b,,,BC Lottery Corporation,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7584-920b-28bfd6c5ffc0,019c298d-6d2f-7c9f-b719-a4bf007deb71,,,BC Pavilion Corporation,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7a8f-9733-ba2d5e973655,019c298d-6d2f-7dd9-96b1-79cd64e96a3f,,,BC Railway Company,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7536-b7f9-6f3a1044a99e,019c298d-6d2f-79ca-9db3-0ba9213d8068,,,BC Securities Commission,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-70b8-b2e1-f218d6761317,019c298d-6d2f-7e85-baa6-9305f0567cd1,,,British Columbia Energy Regulator,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7137-a505-992b286a7195,019c298d-6d2f-7747-b793-db745b92a380,,,British Columbia Transit,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-78a7-87dc-57818d10779e,019c298d-6d2f-7201-9eff-de8dc35b0399,,,Columbia Basin Trust,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-78ad-8b6b-50e4bd70b777,019c298d-6d2f-77a7-b107-42476d38da3e,,,Columbia Power Corporation,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7141-8972-a4f7885b01d2,019c298d-6d2f-7ac8-9002-d768b7603279,,,Community Living British Columbia,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7677-b101-0461801a667b,019c298d-6d2f-7661-b732-e9730f6c0681,,,Destination British Columbia,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-79a8-bcd7-f415ea9d0334,019c298d-6d2f-7330-8124-be1779d33eae,,,"First Peoples' Heritage, Language and Culture Council",,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7588-8674-50fbd02dde35,019c298e-2cda-73bd-9c30-1192c9c0e2fd,,,Law Society of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7168-83f2-c692d55c0220,019c298e-2cda-70b8-99cb-c1d2f3b94435,,,Professional College - College of Physicians and Surgeons of British Columbia,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7cc9-b764-a1b7e47c1edc,019cbf03-844b-716d-9176-566466b26119,Corporate Accounting System (CAS),C69,Social Development and Poverty Reduction,SDPR,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7eed-9c41-05eaae4d1404,019cbf03-844b-71ce-92d8-ac9bd195c3d3,,,Forests,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1976-01-01T15:00:00-07:00,1986-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1986-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbab6-07d1-79f0-b1c5-ef4100c49a3d,019c298d-6d2f-7bf6-a5dd-a1be7596d7c9,,,Forestry Innovation Investment Ltd.,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7b54-b29e-9b0f2d51ddeb,019cbab5-01c3-7876-9eef-6b19f8dcb4c9,,,INBC Investment Corp.,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-781d-bb65-f3850e492918,019c298e-2cda-7eb0-b60e-8b4ea1b15b3b,,,Infrastructure British Columbia - BC Inc.,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-793a-8da9-965b082eddd8,019c298e-2cda-7950-93f5-7c24844a69f8,,,Innovate BC,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-79ca-97cd-0d28cde376ca,019c298e-2cda-785f-9581-bdbcda170c15,,,Knowledge Network Corporation,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-77c4-88f7-7533887f90cf,019c298e-2cda-7982-a3aa-69bca11c763d,,,Legal Services Society (Legal Aid BC),,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7456-b79f-a42a870c9e9d,019c298e-2cda-7073-b003-3bb9ded3ec9e,,,Nechako - Kitamaat Development Fund Society,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7b22-acd3-c7ce5893639e,019c298e-2cda-73b9-ba1d-c6aa1876a3b0,,,Organized Crime Agency of British Columbia,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7729-9cac-793f925e9111,019c298e-2cda-76cc-897b-c1bfd5cba9ac,,,Royal British Columbia Museum,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-768e-90b8-7c78c4d803a1,019c298e-2cda-7671-ac34-70273f7e245c,,,SkilledTradesBC,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-75e4-a20c-5e8f5f223903,019c298e-2cdb-7d80-8cb7-41d8edbb5a85,,,Translink,,,019be1f2-af90-7b1e-a17a-4ef9fabbd4f0,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7255-9195-62972b69b36e,019cbf03-844b-71ce-92d8-ac9bd195c3d3,,,Forests and Lands,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1986-01-01T15:00:00-07:00,1988-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1988-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7c5c-9bca-1957ef8c0913,019cbf03-844b-71ce-92d8-ac9bd195c3d3,,,Forests,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1988-01-01T15:00:00-07:00,2005-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2005-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7dfa-8365-7319fae96dcf,019cbf03-844b-71ce-92d8-ac9bd195c3d3,Corporate Accounting System (CAS),C34,Forests and Range,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2005-01-01T15:00:00-07:00,2010-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2010-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7998-9c93-2a8624180292,019cbf03-844b-71ce-92d8-ac9bd195c3d3,Corporate Accounting System (CAS),C44,Forests Mines and Lands,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2010-01-01T15:00:00-07:00,2011-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2011-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7688-8e57-377c9132c016,019cbf03-844b-71f2-b60a-12dcaca9bd3e,Corporate Accounting System (CAS),C62,Public Safety and Solicitor General,PSSG,,019be1ef-d916-726f-ae70-e1e6e37055b2,2001-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7588-b697-22d86a9b8e25,019cbf03-844b-72af-93d7-626c180de2f2,Corporate Accounting System (CAS),C61,Post-Secondary Education and Future Skills,PSFS,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-76c9-aa65-503b6347eb62,019cbf03-844b-736b-9465-78353254474f,,,Parks,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1988-01-01T15:00:00-07:00,1991-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1991-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-71a9-9adb-dbdde766dc7c,019cbf03-844b-73fe-9c96-74e0e76b5c27,Corporate Accounting System (CAS),C25,Citizens' Services,CITZ,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-717c-9c3f-fa05e9ef4f1c,019cbf03-844b-747a-85ec-2480199d9b2a,,,Health Services,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2008-01-01T15:00:00-07:00,2011-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1905-07-03T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-730a-8646-a2d52f15f13e,019cbf03-844b-747a-85ec-2480199d9b2a,Corporate Accounting System (CAS),C49,Health,HLTH,,019be1ef-d916-726f-ae70-e1e6e37055b2,2011-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7b3e-bfe6-805e01065af5,019cbf03-844b-748a-958f-915bf9ee391d,Corporate Accounting System (CAS),C55,Labour,LAB,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7c0b-b7b8-ebabb4397ba8,019cbf03-844b-75d9-afa8-35392f40578e,,,"Agriculture, Food, and Fisheries",,,019be1ef-d916-726f-ae70-e1e6e37055b2,2000-01-01T15:00:00-07:00,2005-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2005-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7889-b4c7-4f48c1aa7b12,019cbf03-844b-75d9-afa8-35392f40578e,Corporate Accounting System (CAS),C25,Agriculture and Lands,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2005-01-01T15:00:00-07:00,2010-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2010-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7a81-846e-90fc2c642500,019cbf03-844b-75d9-afa8-35392f40578e,,,Agriculture,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2010-01-01T15:00:00-07:00,2020-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2020-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7cbe-963b-8838bebcebfa,019cbf03-844b-75d9-afa8-35392f40578e,Corporate Accounting System (CAS),C57,"Agriculture, Food, and Fisheries",,,019be1ef-d916-726f-ae70-e1e6e37055b2,2020-01-01T15:00:00-07:00,2022-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2022-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-71a5-991b-3fa09a918796,019cbf03-844b-75d9-afa8-35392f40578e,Corporate Accounting System (CAS),C17,Agriculture and Food,AF,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7ce6-b367-083a68e24ef6,019cbf03-844b-7650-ab75-42d700c98437,Corporate Accounting System (CAS),C74,Housing,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-77c7-a28b-25bdd3015d9f,019cbf03-844b-7650-ab75-42d700c98437,Corporate Accounting System (CAS),C50,Housing and Municipal Affairs,HMA,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7cec-9406-6bc1d392aec0,019cbf03-844b-7692-8eea-6a8080b6f7ec,,,Water Land and Air Protection,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2001-01-01T15:00:00-07:00,2005-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2005-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-77b4-8de9-9d37b5576dc3,019cbf03-844b-7692-8eea-6a8080b6f7ec,Corporate Accounting System (CAS),C30,Environment,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2005-01-01T15:00:00-07:00,2017-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2017-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7b17-aa3a-40ef5040ce13,019cbf03-844b-7692-8eea-6a8080b6f7ec,Corporate Accounting System (CAS),C50,Environment and Climate Change Strategy,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7134-a162-97e2420681a9,019cbf03-844b-7692-8eea-6a8080b6f7ec,Corporate Accounting System (CAS),C40,Environment and Parks,ENV,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7c8c-8eca-f3eb539b69c2,019cbf03-844b-76c7-bc46-e4e41171e4d5,,,Crown Lands,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1988-01-01T15:00:00-07:00,1991-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1991-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7f9d-b1e2-e06175f08d27,019cbf03-844b-76f0-9f64-60215a532fc7,Corporate Accounting System (CAS),C34,Emergency Management and Climate Readiness,EMCR,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-72f3-8c64-e6b83a647ba5,019cbf03-844b-76fb-a301-b22ac51b9175,,,Lands and Parks,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1991-01-01T15:00:00-07:00,1991-07-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1991-07-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7c54-bdad-e34b8d3d061b,019cbf03-844b-77e8-af87-6bd317efc41f,Corporate Accounting System (CAS),C37,Transportation and Infrastructure,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2008-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7d50-8250-cde29050d08e,019cbf03-844b-77e8-af87-6bd317efc41f,Corporate Accounting System (CAS),C71,Transportation and Transit,TT,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7a38-a360-61c705d69abe,019cbf03-844b-78bb-8d4c-055dac42e046,Corporate Accounting System (CAS),C24,Children and Family Development,CFD,,019be1ef-d916-726f-ae70-e1e6e37055b2,2001-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7d10-972a-1b5952e4c541,019cbf03-844b-78c2-aa76-90f2f7277e39,Corporate Accounting System (CAS),C57,Mining and Critical Minerals,MCM,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7cad-a6fd-7e3428a971bd,019cbf03-844b-78fd-a4bd-7a4e975cd592,,,Environment,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1979-01-01T15:00:00-07:00,1986-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1986-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7679-bc92-eb438bcaddd8,019cbf03-844b-78fd-a4bd-7a4e975cd592,,,Environment and Parks,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1986-01-01T15:00:00-07:00,1988-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1988-01-01T22:00:00-00:00,mdwilkie,mdwilkie
